date,outdoor_temperature,outdoor_humidity,indoor_temperature,indoor_humidity
2021-09-14 11:00:00,19,56.93,23.35,28.947
2021-09-14 12:00:00,21,67.0,23.35,28.947
2021-09-14 13:00:00,22,63.61,22.781,28.947
2021-09-14 14:00:00,17,68.68,22.771,28.947
2021-09-14 15:00:00,14,61.63,22.771,28.947
2021-09-14 16:00:00,7,55.93,22.771,28.947
2021-09-14 17:00:00,5,70.0,22.771,28.947
2021-09-14 18:00:00,18,58.78,22.771,28.947
2021-09-14 19:00:00,22,62.26,22.771,28.947
2021-09-14 20:00:00,18,60.02,22.771,28.947
2021-09-14 21:00:00,22,51.57,22.771,28.947
2021-09-14 22:00:00,20,68.06,22.771,28.947
2021-09-14 23:00:00,20,56.13,22.935,28.947
2021-09-15 00:00:00,25,60.17,24.315,28.947
2021-09-15 01:00:00,18,53.23,24.315,30.876
2021-09-15 02:00:00,21,58.76,24.315,33.771
2021-09-15 03:00:00,29,52.32,24.315,33.771
2021-09-15 04:00:00,21,55.05,24.315,33.771
2021-09-15 05:00:00,23,63.44,24.315,33.771
2021-09-15 06:00:00,23,69.02,24.315,33.771
2021-09-15 07:00:00,20,68.26,24.315,33.771
2021-09-15 08:00:00,20,69.51,24.315,33.771
2021-09-15 09:00:00,24,50.05,22.675,33.771
2021-09-15 10:00:00,25,62.77,22.675,33.771
2021-09-15 11:00:00,26,59.59,22.675,33.771
2021-09-15 12:00:00,28,68.99,22.675,33.771
2021-09-15 13:00:00,29,65.72,22.675,33.771
2021-09-15 14:00:00,24,62.97,24.315,33.771
2021-09-15 15:00:00,21,52.54,24.315,33.771
2021-09-15 16:00:00,14,64.04,24.315,33.771
2021-09-15 17:00:00,12,68.14,24.315,33.771
2021-09-15 18:00:00,25,56.9,24.315,33.771
2021-09-15 19:00:00,29,62.56,24.315,33.771
2021-09-15 20:00:00,25,55.9,24.315,33.771
2021-09-15 21:00:00,29,62.89,24.315,33.771
2021-09-15 22:00:00,27,63.28,24.315,33.771
2021-09-15 23:00:00,27,68.19,24.315,33.771
2021-09-16 00:00:00,13,65.87,24.315,33.771
2021-09-16 01:00:00,6,60.35,25.763,33.771
2021-09-16 02:00:00,9,51.01,25.763,33.771
2021-09-16 03:00:00,17,58.42,25.763,33.771
2021-09-16 04:00:00,9,49.31,25.763,33.771
2021-09-16 05:00:00,11,66.64,25.763,33.771
2021-09-16 06:00:00,11,64.06,25.782,31.841
2021-09-16 07:00:00,8,50.24,25.782,29.912
2021-09-16 08:00:00,8,45.37,24.605,29.912
2021-09-16 09:00:00,12,48.5,24.605,29.912
2021-09-16 10:00:00,13,61.01,24.605,29.912
2021-09-16 11:00:00,14,64.02,24.605,29.912
2021-09-16 12:00:00,16,61.34,24.315,29.912
2021-09-16 13:00:00,17,58.75,24.315,29.912
2021-09-16 14:00:00,12,68.72,24.315,29.912
2021-09-16 15:00:00,9,46.44,24.315,29.912
2021-09-16 16:00:00,2,67.9,24.315,29.912
2021-09-16 17:00:00,0,52.38,24.315,29.912
2021-09-16 18:00:00,13,61.31,24.315,29.912
2021-09-16 19:00:00,17,58.41,24.315,29.912
2021-09-16 20:00:00,13,44.4,24.315,29.912
2021-09-16 21:00:00,17,44.16,24.315,29.912
2021-09-16 22:00:00,15,50.58,24.315,29.912
2021-09-16 23:00:00,15,65.82,24.315,29.912
2021-09-17 00:00:00,18,63.78,24.315,29.912
2021-09-17 01:00:00,11,67.59,24.315,29.912
2021-09-17 02:00:00,14,63.01,24.315,29.912
2021-09-17 03:00:00,22,44.1,24.315,29.912
2021-09-17 04:00:00,14,49.93,24.315,29.912
2021-09-17 05:00:00,16,58.95,24.315,30.876
2021-09-17 06:00:00,16,59.9,24.315,38.596
2021-09-17 07:00:00,13,46.46,24.315,38.596
2021-09-17 08:00:00,13,58.14,24.315,38.596
2021-09-17 09:00:00,17,60.98,24.315,38.596
2021-09-17 10:00:00,18,45.77,24.315,38.596
2021-09-17 11:00:00,19,58.13,24.315,38.596
2021-09-17 12:00:00,21,53.71,24.315,38.596
2021-09-17 13:00:00,22,67.33,24.315,38.596
2021-09-17 14:00:00,17,63.32,24.315,38.596
2021-09-17 15:00:00,14,54.47,24.315,38.596
2021-09-17 16:00:00,7,52.96,24.315,38.596
2021-09-17 17:00:00,5,61.33,24.315,38.596
2021-09-17 18:00:00,18,51.36,24.315,38.596
2021-09-17 19:00:00,22,54.21,24.315,38.596
2021-09-17 20:00:00,18,44.46,24.315,38.596
2021-09-17 21:00:00,22,45.98,24.315,38.596
2021-09-17 22:00:00,20,52.34,24.315,38.596
2021-09-17 23:00:00,20,68.2,24.315,38.596
2021-09-18 00:00:00,12,60.16,24.315,38.596
2021-09-18 01:00:00,5,68.28,24.315,38.596
2021-09-18 02:00:00,8,48.07,24.315,38.596
2021-09-18 03:00:00,16,62.35,24.315,38.596
2021-09-18 04:00:00,8,62.45,24.315,38.596
2021-09-18 05:00:00,10,61.84,24.315,38.596
2021-09-18 06:00:00,10,53.34,24.315,38.596
2021-09-18 07:00:00,7,62.39,24.315,38.596
2021-09-18 08:00:00,7,50.15,24.315,38.596
2021-09-18 09:00:00,11,53.17,24.315,38.596
2021-09-18 10:00:00,12,51.56,24.315,38.596
2021-09-18 11:00:00,13,60.42,24.315,38.596
2021-09-18 12:00:00,15,47.69,24.315,38.596
2021-09-18 13:00:00,16,64.8,24.315,38.596
2021-09-18 14:00:00,11,47.08,24.315,38.596
2021-09-18 15:00:00,8,56.18,24.315,38.596
2021-09-18 16:00:00,1,53.87,24.315,38.596
2021-09-18 17:00:00,-1,61.44,24.315,38.596
2021-09-18 18:00:00,12,50.03,24.315,38.596
2021-09-18 19:00:00,16,68.11,24.315,38.596
2021-09-18 20:00:00,12,55.2,24.315,38.596
2021-09-18 21:00:00,16,49.58,24.315,38.596
2021-09-18 22:00:00,14,61.94,24.315,38.596
2021-09-18 23:00:00,14,55.3,24.315,38.596
2021-09-19 00:00:00,10,54.15,24.315,38.596
2021-09-19 01:00:00,3,46.03,24.315,38.596
2021-09-19 02:00:00,6,65.43,24.315,38.596
2021-09-19 03:00:00,14,52.31,24.315,38.596
2021-09-19 04:00:00,6,48.68,24.315,38.596
2021-09-19 05:00:00,8,62.28,24.315,38.596
2021-09-19 06:00:00,8,64.06,24.315,38.596
2021-09-19 07:00:00,5,56.59,24.315,38.596
2021-09-19 08:00:00,5,50.56,24.315,38.596
2021-09-19 09:00:00,9,56.58,24.315,38.596
2021-09-19 10:00:00,10,57.23,24.315,38.596
2021-09-19 11:00:00,11,54.05,24.315,38.596
2021-09-19 12:00:00,13,61.27,23.447,38.596
2021-09-19 13:00:00,14,58.56,23.447,38.596
2021-09-19 14:00:00,9,50.55,23.447,38.596
2021-09-19 15:00:00,6,64.35,24.315,38.596
2021-09-19 16:00:00,-1,58.75,24.315,38.596
2021-09-19 17:00:00,-3,47.49,24.315,38.596
2021-09-19 18:00:00,10,60.78,24.315,38.596
2021-09-19 19:00:00,14,59.13,24.315,38.596
2021-09-19 20:00:00,10,48.03,24.315,38.596
2021-09-19 21:00:00,14,68.25,24.315,38.596
2021-09-19 22:00:00,12,54.02,24.315,38.596
2021-09-19 23:00:00,12,69.62,24.315,38.596
2021-09-20 00:00:00,20,62.02,26.807,42.094
2021-09-20 01:00:00,13,68.96,26.807,42.094
2021-09-20 02:00:00,16,52.97,26.807,42.094
2021-09-20 03:00:00,24,57.09,26.807,42.094
2021-09-20 04:00:00,16,54.41,26.807,42.094
2021-09-20 05:00:00,18,68.81,26.807,42.094
2021-09-20 06:00:00,18,46.59,26.807,42.094
2021-09-20 07:00:00,15,56.21,26.807,42.094
2021-09-20 08:00:00,15,51.29,26.807,42.094
2021-09-20 09:00:00,19,60.26,26.807,42.094
2021-09-20 10:00:00,20,57.52,26.807,42.094
2021-09-20 11:00:00,21,56.19,26.807,42.094
2021-09-20 12:00:00,23,57.92,26.807,42.094
2021-09-20 13:00:00,24,48.95,26.807,42.094
2021-09-20 14:00:00,19,59.56,26.807,42.094
2021-09-20 15:00:00,16,61.34,26.774,42.094
2021-09-20 16:00:00,9,68.96,25.699,42.094
2021-09-20 17:00:00,7,59.83,25.699,42.094
2021-09-20 18:00:00,20,58.19,25.699,42.094
2021-09-20 19:00:00,24,61.03,25.699,42.094
2021-09-20 20:00:00,20,56.73,25.699,42.094
2021-09-20 21:00:00,24,63.02,25.699,42.094
2021-09-20 22:00:00,22,69.0,25.699,42.094
2021-09-20 23:00:00,22,45.06,26.253,42.094
2021-09-21 00:00:00,9,51.39,26.807,42.094
2021-09-21 01:00:00,2,59.54,26.807,42.094
2021-09-21 02:00:00,5,50.94,26.807,42.094
2021-09-21 03:00:00,13,56.24,26.807,42.094
2021-09-21 04:00:00,5,69.45,26.807,42.094
2021-09-21 05:00:00,7,66.55,26.807,42.094
2021-09-21 06:00:00,7,58.09,26.807,42.094
2021-09-21 07:00:00,4,54.83,26.807,42.094
2021-09-21 08:00:00,4,45.27,26.807,42.094
2021-09-21 09:00:00,8,65.22,26.807,35.448
2021-09-21 10:00:00,9,46.77,26.807,33.232
2021-09-21 11:00:00,10,52.9,26.807,33.232
2021-09-21 12:00:00,12,48.56,26.807,33.232
2021-09-21 13:00:00,13,67.5,26.154,33.232
2021-09-21 14:00:00,8,55.68,26.143,33.232
2021-09-21 15:00:00,5,66.9,26.143,33.232
2021-09-21 16:00:00,-2,61.26,26.143,33.232
2021-09-21 17:00:00,-4,46.72,26.143,33.232
2021-09-21 18:00:00,9,49.57,26.143,33.232
2021-09-21 19:00:00,13,51.36,26.143,33.232
2021-09-21 20:00:00,9,61.92,26.143,33.232
2021-09-21 21:00:00,13,48.36,26.143,33.232
2021-09-21 22:00:00,11,58.08,26.143,33.232
2021-09-21 23:00:00,11,46.68,26.331,33.232
2021-09-22 00:00:00,20,57.61,27.915,33.232
2021-09-22 01:00:00,13,64.8,27.915,35.448
2021-09-22 02:00:00,16,47.35,27.915,38.771
2021-09-22 03:00:00,24,53.84,27.915,38.771
2021-09-22 04:00:00,16,52.11,27.915,38.771
2021-09-22 05:00:00,18,50.07,27.915,38.771
2021-09-22 06:00:00,18,69.09,27.915,38.771
2021-09-22 07:00:00,15,65.28,27.915,38.771
2021-09-22 08:00:00,15,63.05,27.915,38.771
2021-09-22 09:00:00,19,46.62,26.032,38.771
2021-09-22 10:00:00,20,62.09,26.032,38.771
2021-09-22 11:00:00,21,49.81,26.032,38.771
2021-09-22 12:00:00,23,67.97,26.032,38.771
2021-09-22 13:00:00,24,56.53,26.032,38.771
2021-09-22 14:00:00,19,53.57,27.915,38.771
2021-09-22 15:00:00,16,68.63,27.915,38.771
2021-09-22 16:00:00,9,48.14,27.915,38.771
2021-09-22 17:00:00,7,62.32,27.915,38.771
2021-09-22 18:00:00,20,47.81,27.915,38.771
2021-09-22 19:00:00,24,69.12,27.915,38.771
2021-09-22 20:00:00,20,57.95,27.915,38.771
2021-09-22 21:00:00,24,49.78,27.915,38.771
2021-09-22 22:00:00,22,57.15,27.915,38.771
2021-09-22 23:00:00,22,45.2,27.915,38.771
2021-09-23 00:00:00,12,54.68,27.915,38.771
2021-09-23 01:00:00,5,45.81,29.577,38.771
2021-09-23 02:00:00,8,57.06,29.577,38.771
2021-09-23 03:00:00,16,52.13,29.577,38.771
2021-09-23 04:00:00,8,51.7,29.577,38.771
2021-09-23 05:00:00,10,62.26,29.577,38.771
2021-09-23 06:00:00,10,69.74,29.599,36.555
2021-09-23 07:00:00,7,68.44,29.599,34.34
2021-09-23 08:00:00,7,53.8,28.247,34.34
2021-09-23 09:00:00,11,48.86,28.247,34.34
2021-09-23 10:00:00,12,63.23,28.247,34.34
2021-09-23 11:00:00,13,59.41,28.247,34.34
2021-09-23 12:00:00,15,64.55,27.915,34.34
2021-09-23 13:00:00,16,65.72,27.915,34.34
2021-09-23 14:00:00,11,55.67,27.915,34.34
2021-09-23 15:00:00,8,54.51,27.915,34.34
2021-09-23 16:00:00,1,57.75,27.915,34.34
2021-09-23 17:00:00,-1,44.76,27.915,34.34
2021-09-23 18:00:00,12,52.36,27.915,34.34
2021-09-23 19:00:00,16,46.12,27.915,34.34
2021-09-23 20:00:00,12,69.13,27.915,34.34
2021-09-23 21:00:00,16,44.3,27.915,34.34
2021-09-23 22:00:00,14,44.46,27.915,34.34
2021-09-23 23:00:00,14,50.73,27.915,34.34
2021-09-24 00:00:00,23,60.7,27.915,34.34
2021-09-24 01:00:00,16,53.11,27.915,34.34
2021-09-24 02:00:00,19,60.78,27.915,34.34
2021-09-24 03:00:00,27,67.1,27.915,34.34
2021-09-24 04:00:00,19,50.25,27.915,34.34
2021-09-24 05:00:00,21,51.79,27.915,35.448
2021-09-24 06:00:00,21,66.02,27.915,44.309
2021-09-24 07:00:00,18,64.46,27.915,44.309
2021-09-24 08:00:00,18,67.37,27.915,44.309
2021-09-24 09:00:00,22,65.2,27.915,44.309
2021-09-24 10:00:00,23,61.43,27.915,44.309
2021-09-24 11:00:00,24,50.79,27.915,44.309
2021-09-24 12:00:00,26,58.04,27.915,44.309
2021-09-24 13:00:00,27,69.79,27.915,44.309
2021-09-24 14:00:00,22,46.31,27.915,44.309
2021-09-24 15:00:00,19,48.84,27.915,44.309
2021-09-24 16:00:00,12,48.67,27.915,44.309
2021-09-24 17:00:00,10,53.35,27.915,44.309
2021-09-24 18:00:00,23,66.74,27.915,44.309
2021-09-24 19:00:00,27,57.78,27.915,44.309
2021-09-24 20:00:00,23,60.98,27.915,44.309
2021-09-24 21:00:00,27,57.01,27.915,44.309
2021-09-24 22:00:00,25,64.63,27.915,44.309
2021-09-24 23:00:00,25,48.62,27.915,44.309
2021-09-25 00:00:00,13,50.6,27.915,44.309
2021-09-25 01:00:00,6,56.06,27.915,44.309
2021-09-25 02:00:00,9,64.58,27.915,44.309
2021-09-25 03:00:00,17,45.52,27.915,44.309
2021-09-25 04:00:00,9,48.35,27.915,44.309
2021-09-25 05:00:00,11,63.75,27.915,44.309
2021-09-25 06:00:00,11,63.87,27.915,44.309
2021-09-25 07:00:00,8,65.88,27.915,44.309
2021-09-25 08:00:00,8,49.13,27.915,44.309
2021-09-25 09:00:00,12,45.01,27.915,44.309
2021-09-25 10:00:00,13,46.89,27.915,44.309
2021-09-25 11:00:00,14,59.23,27.915,44.309
2021-09-25 12:00:00,16,48.88,27.915,44.309
2021-09-25 13:00:00,17,51.61,27.915,44.309
2021-09-25 14:00:00,12,67.53,27.915,44.309
2021-09-25 15:00:00,9,62.95,27.915,44.309
2021-09-25 16:00:00,2,62.23,27.915,44.309
2021-09-25 17:00:00,0,65.72,27.915,44.309
2021-09-25 18:00:00,13,58.44,27.915,44.309
2021-09-25 19:00:00,17,54.12,27.915,44.309
2021-09-25 20:00:00,13,47.1,27.915,44.309
2021-09-25 21:00:00,17,66.09,27.915,44.309
2021-09-25 22:00:00,15,57.16,27.915,44.309
2021-09-25 23:00:00,15,67.23,27.915,44.309
2021-09-26 00:00:00,17,51.38,27.915,44.309
2021-09-26 01:00:00,10,67.4,27.915,44.309
2021-09-26 02:00:00,13,51.75,27.915,44.309
2021-09-26 03:00:00,21,51.86,27.915,44.309
2021-09-26 04:00:00,13,50.25,27.915,44.309
2021-09-26 05:00:00,15,62.51,27.915,44.309
2021-09-26 06:00:00,15,52.1,27.915,44.309
2021-09-26 07:00:00,12,68.94,27.915,44.309
2021-09-26 08:00:00,12,59.59,27.915,44.309
2021-09-26 09:00:00,16,64.04,27.915,44.309
2021-09-26 10:00:00,17,51.83,27.915,44.309
2021-09-26 11:00:00,18,67.64,27.915,44.309
2021-09-26 12:00:00,20,51.98,26.918,44.309
2021-09-26 13:00:00,21,57.45,26.918,44.309
2021-09-26 14:00:00,16,68.34,26.918,44.309
2021-09-26 15:00:00,13,65.96,27.915,44.309
2021-09-26 16:00:00,6,59.16,27.915,44.309
2021-09-26 17:00:00,4,46.76,27.915,44.309
2021-09-26 18:00:00,17,61.13,27.915,44.309
2021-09-26 19:00:00,21,50.89,27.915,44.309
2021-09-26 20:00:00,17,61.77,27.915,44.309
2021-09-26 21:00:00,21,47.37,27.915,44.309
2021-09-26 22:00:00,19,51.47,27.915,44.309
2021-09-26 23:00:00,19,46.95,27.915,44.309
2021-09-27 00:00:00,14,55.16,21.416,33.629
2021-09-27 01:00:00,7,63.45,21.416,33.629
2021-09-27 02:00:00,10,56.56,21.416,33.629
2021-09-27 03:00:00,18,50.92,21.416,33.629
2021-09-27 04:00:00,10,64.11,21.416,33.629
2021-09-27 05:00:00,12,64.2,21.416,33.629
2021-09-27 06:00:00,12,59.82,21.416,33.629
2021-09-27 07:00:00,9,46.48,21.416,33.629
2021-09-27 08:00:00,9,52.72,21.416,33.629
2021-09-27 09:00:00,13,60.23,21.416,33.629
2021-09-27 10:00:00,14,59.02,21.416,33.629
2021-09-27 11:00:00,15,61.16,21.416,33.629
2021-09-27 12:00:00,17,50.58,21.416,33.629
2021-09-27 13:00:00,18,61.79,21.416,33.629
2021-09-27 14:00:00,13,46.62,21.416,33.629
2021-09-27 15:00:00,10,58.76,21.39,33.629
2021-09-27 16:00:00,3,57.7,20.531,33.629
2021-09-27 17:00:00,1,52.65,20.531,33.629
2021-09-27 18:00:00,14,60.48,20.531,33.629
2021-09-27 19:00:00,18,49.61,20.531,33.629
2021-09-27 20:00:00,14,58.71,20.531,33.629
2021-09-27 21:00:00,18,54.51,20.531,33.629
2021-09-27 22:00:00,16,69.35,20.531,33.629
2021-09-27 23:00:00,16,52.61,20.974,33.629
2021-09-28 00:00:00,17,69.08,21.416,33.629
2021-09-28 01:00:00,10,62.17,21.416,33.629
2021-09-28 02:00:00,13,69.82,21.416,33.629
2021-09-28 03:00:00,21,50.93,21.416,33.629
2021-09-28 04:00:00,13,53.58,21.416,33.629
2021-09-28 05:00:00,15,58.88,21.416,33.629
2021-09-28 06:00:00,15,48.9,21.416,33.629
2021-09-28 07:00:00,12,63.14,21.416,33.629
2021-09-28 08:00:00,12,59.67,21.416,33.629
2021-09-28 09:00:00,16,56.52,21.416,28.319
2021-09-28 10:00:00,17,58.87,21.416,26.549
2021-09-28 11:00:00,18,51.74,21.416,26.549
2021-09-28 12:00:00,20,53.38,21.416,26.549
2021-09-28 13:00:00,21,62.51,20.894,26.549
2021-09-28 14:00:00,16,62.05,20.885,26.549
2021-09-28 15:00:00,13,54.23,20.885,26.549
2021-09-28 16:00:00,6,59.36,20.885,26.549
2021-09-28 17:00:00,4,67.88,20.885,26.549
2021-09-28 18:00:00,17,45.47,20.885,26.549
2021-09-28 19:00:00,21,64.92,20.885,26.549
2021-09-28 20:00:00,17,48.86,20.885,26.549
2021-09-28 21:00:00,21,60.21,20.885,26.549
2021-09-28 22:00:00,19,53.94,20.885,26.549
2021-09-28 23:00:00,19,55.25,21.036,26.549
2021-09-29 00:00:00,20,59.64,22.301,26.549
2021-09-29 01:00:00,13,50.29,22.301,28.319
2021-09-29 02:00:00,16,60.04,22.301,30.974
2021-09-29 03:00:00,24,46.02,22.301,30.974
2021-09-29 04:00:00,16,61.26,22.301,30.974
2021-09-29 05:00:00,18,64.52,22.301,30.974
2021-09-29 06:00:00,18,66.91,22.301,30.974
2021-09-29 07:00:00,15,51.95,22.301,30.974
2021-09-29 08:00:00,15,67.29,22.301,30.974
2021-09-29 09:00:00,19,50.51,20.797,30.974
2021-09-29 10:00:00,20,58.58,20.797,30.974
2021-09-29 11:00:00,21,53.96,20.797,30.974
2021-09-29 12:00:00,23,66.83,20.797,30.974
2021-09-29 13:00:00,24,47.54,20.797,30.974
2021-09-29 14:00:00,19,49.72,22.301,30.974
2021-09-29 15:00:00,16,58.38,22.301,30.974
2021-09-29 16:00:00,9,66.46,22.301,30.974
2021-09-29 17:00:00,7,53.07,22.301,30.974
2021-09-29 18:00:00,20,62.4,22.301,30.974
2021-09-29 19:00:00,24,48.63,22.301,30.974
2021-09-29 20:00:00,20,59.8,22.301,30.974
2021-09-29 21:00:00,24,60.59,22.301,30.974
2021-09-29 22:00:00,22,46.12,22.301,30.974
2021-09-29 23:00:00,22,63.98,22.301,30.974
2021-09-30 00:00:00,17,63.05,22.301,30.974
2021-09-30 01:00:00,10,67.18,23.629,30.974
2021-09-30 02:00:00,13,45.86,23.629,30.974
2021-09-30 03:00:00,21,52.03,23.629,30.974
2021-09-30 04:00:00,13,49.01,23.629,30.974
2021-09-30 05:00:00,15,45.87,23.629,30.974
2021-09-30 06:00:00,15,47.97,23.646,29.204
2021-09-30 07:00:00,12,47.77,23.646,27.434
2021-09-30 08:00:00,12,55.21,22.567,27.434
2021-09-30 09:00:00,16,46.75,22.567,27.434
2021-09-30 10:00:00,17,62.26,22.567,27.434
2021-09-30 11:00:00,18,63.5,22.567,27.434
2021-09-30 12:00:00,20,46.71,22.301,27.434
2021-09-30 13:00:00,21,60.38,22.301,27.434
2021-09-30 14:00:00,16,60.15,22.301,27.434
2021-09-30 15:00:00,13,56.58,22.301,27.434
2021-09-30 16:00:00,6,47.2,22.301,27.434
2021-09-30 17:00:00,4,66.86,22.301,27.434
2021-09-30 18:00:00,17,63.13,22.301,27.434
2021-09-30 19:00:00,21,54.6,22.301,27.434
2021-09-30 20:00:00,17,49.09,22.301,27.434
2021-09-30 21:00:00,21,51.11,22.301,27.434
2021-09-30 22:00:00,19,47.72,22.301,27.434
2021-09-30 23:00:00,19,60.89,22.301,27.434
2021-10-01 00:00:00,20,46.39,22.301,27.434
2021-10-01 01:00:00,13,59.04,22.301,27.434
2021-10-01 02:00:00,16,49.18,22.301,27.434
2021-10-01 03:00:00,24,61.77,22.301,27.434
2021-10-01 04:00:00,16,51.81,22.301,27.434
2021-10-01 05:00:00,18,63.19,22.301,28.319
2021-10-01 06:00:00,18,60.6,22.301,35.399
2021-10-01 07:00:00,15,60.21,22.301,35.399
2021-10-01 08:00:00,15,55.57,22.301,35.399
2021-10-01 09:00:00,19,62.31,22.301,35.399
2021-10-01 10:00:00,20,67.58,22.301,35.399
2021-10-01 11:00:00,21,52.36,22.301,35.399
2021-10-01 12:00:00,23,58.55,22.301,35.399
2021-10-01 13:00:00,24,56.76,22.301,35.399
2021-10-01 14:00:00,19,46.78,22.301,35.399
2021-10-01 15:00:00,16,66.22,22.301,35.399
2021-10-01 16:00:00,9,55.15,22.301,35.399
2021-10-01 17:00:00,7,53.89,22.301,35.399
2021-10-01 18:00:00,20,62.16,22.301,35.399
2021-10-01 19:00:00,24,59.28,22.301,35.399
2021-10-01 20:00:00,20,66.2,22.301,35.399
2021-10-01 21:00:00,24,55.55,22.301,35.399
2021-10-01 22:00:00,22,51.67,22.301,35.399
2021-10-01 23:00:00,22,50.84,22.301,35.399
2021-10-02 00:00:00,9,62.73,22.301,35.399
2021-10-02 01:00:00,2,58.66,22.301,35.399
2021-10-02 02:00:00,5,63.04,22.301,35.399
2021-10-02 03:00:00,13,64.21,22.301,35.399
2021-10-02 04:00:00,5,46.35,22.301,35.399
2021-10-02 05:00:00,7,48.17,22.301,35.399
2021-10-02 06:00:00,7,48.13,22.301,35.399
2021-10-02 07:00:00,4,59.63,22.301,35.399
2021-10-02 08:00:00,4,50.35,22.301,35.399
2021-10-02 09:00:00,8,56.46,22.301,35.399
2021-10-02 10:00:00,9,62.55,22.301,35.399
2021-10-02 11:00:00,10,63.07,22.301,35.399
2021-10-02 12:00:00,12,66.62,22.301,35.399
2021-10-02 13:00:00,13,55.74,22.301,35.399
2021-10-02 14:00:00,8,54.93,22.301,35.399
2021-10-02 15:00:00,5,58.34,22.301,35.399
2021-10-02 16:00:00,-2,57.5,22.301,35.399
2021-10-02 17:00:00,-4,68.53,22.301,35.399
2021-10-02 18:00:00,9,50.98,22.301,35.399
2021-10-02 19:00:00,13,66.75,22.301,35.399
2021-10-02 20:00:00,9,44.47,22.301,35.399
2021-10-02 21:00:00,13,69.93,22.301,35.399
2021-10-02 22:00:00,11,49.9,22.301,35.399
2021-10-02 23:00:00,11,44.7,22.301,35.399
2021-10-03 00:00:00,20,64.26,22.301,35.399
2021-10-03 01:00:00,13,46.95,22.301,35.399
2021-10-03 02:00:00,16,51.09,22.301,35.399
2021-10-03 03:00:00,24,67.02,22.301,35.399
2021-10-03 04:00:00,16,53.46,22.301,35.399
2021-10-03 05:00:00,18,57.79,22.301,35.399
2021-10-03 06:00:00,18,51.48,22.301,35.399
2021-10-03 07:00:00,15,52.88,22.301,35.399
2021-10-03 08:00:00,15,48.16,22.301,35.399
2021-10-03 09:00:00,19,65.1,22.301,35.399
2021-10-03 10:00:00,20,57.99,22.301,35.399
2021-10-03 11:00:00,21,45.36,22.301,35.399
2021-10-03 12:00:00,23,61.05,21.505,35.399
2021-10-03 13:00:00,24,58.71,21.505,35.399
2021-10-03 14:00:00,19,48.57,21.505,35.399
2021-10-03 15:00:00,16,61.56,22.301,35.399
2021-10-03 16:00:00,9,49.48,22.301,35.399
2021-10-03 17:00:00,7,60.93,22.301,35.399
2021-10-03 18:00:00,20,69.99,22.301,35.399
2021-10-03 19:00:00,24,57.45,22.301,35.399
2021-10-03 20:00:00,20,66.54,22.301,35.399
2021-10-03 21:00:00,24,63.73,22.301,35.399
2021-10-03 22:00:00,22,52.2,22.301,35.399
2021-10-03 23:00:00,22,62.97,22.301,35.399
2021-10-04 00:00:00,24,45.77,22.144,34.772
2021-10-04 01:00:00,17,50.99,22.144,34.772
2021-10-04 02:00:00,20,55.11,22.144,34.772
2021-10-04 03:00:00,28,50.31,22.144,34.772
2021-10-04 04:00:00,20,55.98,22.144,34.772
2021-10-04 05:00:00,22,56.57,22.144,34.772
2021-10-04 06:00:00,22,53.21,22.144,34.772
2021-10-04 07:00:00,19,56.29,22.144,34.772
2021-10-04 08:00:00,19,60.74,22.144,34.772
2021-10-04 09:00:00,23,49.64,22.144,34.772
2021-10-04 10:00:00,24,53.27,22.144,34.772
2021-10-04 11:00:00,25,58.1,22.144,34.772
2021-10-04 12:00:00,27,68.65,22.144,34.772
2021-10-04 13:00:00,28,53.65,22.144,34.772
2021-10-04 14:00:00,23,51.9,22.144,34.772
2021-10-04 15:00:00,20,63.12,22.117,34.772
2021-10-04 16:00:00,13,63.84,21.229,34.772
2021-10-04 17:00:00,11,45.86,21.229,34.772
2021-10-04 18:00:00,24,46.7,21.229,34.772
2021-10-04 19:00:00,28,46.36,21.229,34.772
2021-10-04 20:00:00,24,48.56,21.229,34.772
2021-10-04 21:00:00,28,47.79,21.229,34.772
2021-10-04 22:00:00,26,68.6,21.229,34.772
2021-10-04 23:00:00,26,55.96,21.687,34.772
2021-10-05 00:00:00,11,69.3,22.144,34.772
2021-10-05 01:00:00,4,67.18,22.144,34.772
2021-10-05 02:00:00,7,52.96,22.144,34.772
2021-10-05 03:00:00,15,54.55,22.144,34.772
2021-10-05 04:00:00,7,61.57,22.144,34.772
2021-10-05 05:00:00,9,56.02,22.144,34.772
2021-10-05 06:00:00,9,50.93,22.144,34.772
2021-10-05 07:00:00,6,62.61,22.144,34.772
2021-10-05 08:00:00,6,52.01,22.144,34.772
2021-10-05 09:00:00,10,63.34,22.144,29.282
2021-10-05 10:00:00,11,56.05,22.144,27.452
2021-10-05 11:00:00,12,57.33,22.144,27.452
2021-10-05 12:00:00,14,64.88,22.144,27.452
2021-10-05 13:00:00,15,69.09,21.604,27.452
2021-10-05 14:00:00,10,64.75,21.595,27.452
2021-10-05 15:00:00,7,48.91,21.595,27.452
2021-10-05 16:00:00,0,46.45,21.595,27.452
2021-10-05 17:00:00,-2,53.4,21.595,27.452
2021-10-05 18:00:00,11,67.05,21.595,27.452
2021-10-05 19:00:00,15,55.49,21.595,27.452
2021-10-05 20:00:00,11,65.57,21.595,27.452
2021-10-05 21:00:00,15,64.2,21.595,27.452
2021-10-05 22:00:00,13,48.27,21.595,27.452
